2003
1,"LeBron James
Small Forward |
2018-2021 (FA: 2022)",33,4,"$153,312,846","$38,328,212",-,2003
2,"Carmelo Anthony
Small Forward |
2014-2018 (FA: 2019)
Originally signed w/ NYK",30,5,"$124,064,681","$24,812,936",-,2003
3,"Chris Bosh
Power Forward |
2014-2018 (FA: 2019)",29,5,"$118,705,300","$23,741,060",-,2003
4,"LeBron James
Small Forward |
2010-2013 (FA: 2014)
Originally signed w/ CLE",25,6,"$109,837,500","$18,306,250",-,2003
4,"Chris Bosh
Power Forward |
2010-2013 (FA: 2014)
Originally signed w/ TOR",25,6,"$109,837,500","$18,306,250",-,2003
6,"Dwyane Wade
Shooting Guard |
2010-2015 (FA: 2016)",28,6,"$107,186,000","$17,864,333",-,2003
7,"LeBron James
Small Forward |
2016-2017 (FA: 2018)
Originally signed w/ CLE",31,3,"$99,857,127","$33,285,709",-,2003
8,"Carmelo Anthony
Small Forward |
2007-2011 (FA: 0)
Originally signed w/ DEN",22,5,"$78,899,560","$15,779,912",-,2003
9,"Carmelo Anthony
Small Forward |
2012-2013 (FA: 2014)
Originally signed w/ NYK",27,3,"$64,166,861","$21,388,954",-,2003
10,"LeBron James
Small Forward |
2007-2010 (FA: 2010)
Originally signed w/ CLE",22,4,"$60,380,987","$15,095,247",-,2003
11,"Chris Kaman
Center |
2007-2011 (FA: 2012)
Originally signed w/ LAC",24,5,"$53,830,000","$10,766,000",-,2003
12,"Mo Williams
Point Guard |
2007-2012 (FA: 2013)
Originally signed w/ MIL",24,6,"$51,263,000","$8,543,833",-,2003
13,"Kirk Hinrich
Shooting Guard |
2007-2011 (FA: 2012)
Originally signed w/ CHI",25,5,"$47,750,000","$9,550,000",-,2003
14,"Dwyane Wade
Shooting Guard |
2016-2017 (FA: 2018)
Originally signed w/ CHI",34,2,"$47,000,000","$23,500,000",-,2003
15,"LeBron James
Small Forward |
2015-2016 (FA: 2017)
Originally signed w/ CLE",30,2,"$46,974,673","$23,487,337",-,2003
16,"Boris Diaw
Center |
2007-2011 (FA: 2012)
Originally signed w/ PHX",24,5,"$45,000,000","$9,000,000",-,2003
17,"Dwyane Wade
Shooting Guard |
2007-2009 (FA: 2010)",24,3,"$43,231,743","$14,410,581",-,2003
18,"Chris Bosh
Power Forward |
2007-2009 (FA: 2010)
Originally signed w/ TOR",22,3,"$42,645,493","$14,215,164",-,2003
19,"LeBron James
Small Forward |
2014-2014 (FA: 2015)
Originally signed w/ CLE",29,2,"$42,217,798","$21,108,899",-,2003
20,"Kendrick Perkins
Center |
2010-2014 (FA: 2015)
Originally signed w/ OKC",25,5,"$39,252,656","$7,850,531",-,2003
21,"David West
Power Forward |
2007-2010 (FA: 2011)
Originally signed w/ NOH",26,4,"$37,875,000","$9,468,750",-,2003
22,"David West
Power Forward |
2013-2015 (FA: 2016)
Originally signed w/ IND",32,3,"$36,600,000","$12,200,000",-,2003
23,"Travis Outlaw
Small Forward |
2011-2014 (FA: 2015)
Originally signed w/ NJN",25,5,"$35,000,000","$7,000,000",-,2003
24,"Leandro Barbosa
Shooting Guard |
2007-2011 (FA: 2012)
Originally signed w/ TOR",23,5,"$33,000,000","$6,600,000",-,2003
24,"T.J. Ford
Point Guard |
2007-2010 (FA: 2011)
Originally signed w/ TOR",-,4,"$33,000,000","$8,250,000",-,2003
26,"Nick Collison
Power Forward |
2007-2010 (FA: 2011)
Originally signed w/ SEA",26,4,"$31,600,000","$7,900,000",-,2003
27,"Dwyane Wade
Shooting Guard |
2014-2015 (FA: 2016)",32,2,"$31,125,000","$15,562,500",-,2003
28,"Luke Walton
Small Forward |
2007-2012 (FA: 2013)
Originally signed w/ LAL",27,6,"$30,291,363","$5,048,561",-,2003
29,"Josh Howard
Small Forward |
2007-2009 (FA: 2010)
Originally signed w/ DAL",26,3,"$29,835,000","$9,945,000",-,2003
30,"Boris Diaw
Center |
2014-2017 (FA: 2018)
Originally signed w/ SAS",32,4,"$28,000,000","$7,000,000",-,2003
31,"Kyle Korver
Shooting Guard |
2013-2016 (FA: 2017)
Originally signed w/ ATL",32,4,"$24,000,000","$6,000,000",-,2003
32,"Kyle Korver
Shooting Guard |
2017-2019 (FA: 2020)
Originally signed w/ CLE",36,3,"$22,060,000","$7,353,333",-,2003
33,"Kyle Korver
Shooting Guard |
2005-2009 (FA: 2010)
Originally signed w/ PHI",23,5,"$21,993,999","$4,398,800",-,2003
34,"Mickael Pietrus
Small Forward |
2008-2011 (FA: 2012)
Originally signed w/ ORL",26,4,"$21,200,000","$5,300,000",-,2003
35,"Darko Milicic
Power Forward |
2007-2009 (FA: 2010)
Originally signed w/ MEM",21,3,"$21,020,000","$7,006,667",-,2003
36,"Dwyane Wade
Shooting Guard |
2015-2015 (FA: 2016)",32,1,"$20,000,000","$20,000,000",-,2003
36,"David West
Power Forward |
2011-2012 (FA: 2013)
Originally signed w/ IND",31,2,"$20,000,000","$10,000,000",-,2003
38,"Luke Ridnour
Point Guard |
2007-2009 (FA: 2010)
Originally signed w/ SEA",25,3,"$19,500,000","$6,500,000",-,2003
39,"Zaza Pachulia
Center |
2009-2012 (FA: 2013)
Originally signed w/ ATL",25,4,"$19,000,000","$4,750,000",-,2003
40,"LeBron James
Small Forward |
2003-2006 (FA: 0)
Originally signed w/ CLE",18,4,"$18,788,540","$4,697,135",-,2003
41,"Willie Green
Small Forward |
2006-2010 (FA: 2011)
Originally signed w/ PHI",24,5,"$16,940,000","$3,388,000",-,2003
42,"Darko Milicic
Power Forward |
2003-2006 (FA: 2007)
Originally signed w/ DET",18,4,"$16,815,062","$4,203,766",-,2003
43,"Kendrick Perkins
Center |
2007-2009 (FA: 0)
Originally signed w/ BOS",22,4,"$16,125,000","$4,031,250",-,2003
44,"Zaza Pachulia
Center |
2005-2008 (FA: 2009)
Originally signed w/ ATL",21,4,"$16,000,000","$4,000,000",-,2003
44,"Steve Blake
Point Guard |
2010-2013 (FA: 2014)
Originally signed w/ LAL",30,4,"$16,000,000","$4,000,000",-,2003
44,"Luke Ridnour
Point Guard |
2010-2013 (FA: 2014)
Originally signed w/ MIN",29,4,"$16,000,000","$4,000,000",-,2003
47,"Keith Bogans
Small Forward |
2013-2015 (FA: 2014)
Originally signed w/ BOS",33,3,"$15,629,874","$5,209,958",-,2003
48,"Zaza Pachulia
Center |
2013-2015 (FA: 2016)
Originally signed w/ MIL",29,3,"$15,600,000","$5,200,000",-,2003
49,"Carmelo Anthony
Small Forward |
2003-2006 (FA: 0)
Originally signed w/ DEN",18,4,"$15,108,241","$3,777,060",-,2003
50,"Kyle Korver
Shooting Guard |
2010-2012 (FA: 2013)
Originally signed w/ CHI",29,3,"$15,000,000","$5,000,000",-,2003
51,"Matt Bonner
Center |
2010-2013 (FA: 2014)",30,4,"$13,890,000","$3,472,500",-,2003
52,"Chris Bosh
Power Forward |
2003-2006 (FA: 2007)
Originally signed w/ TOR",18,4,"$13,704,170","$3,426,043",-,2003
53,"Steve Blake
Point Guard |
2007-2009 (FA: 2010)
Originally signed w/ POR",27,3,"$13,430,000","$4,476,667",-,2003
54,"Dwyane Wade
Shooting Guard |
2003-2006 (FA: 0)",20,4,"$12,343,923","$3,085,981",-,2003
55,"Travis Outlaw
Small Forward |
2011-2014 (FA: 2015)
Originally signed w/ SAC",26,4,"$12,000,000","$3,000,000",-,2003
56,"Travis Outlaw
Small Forward |
2007-2009 (FA: 2010)
Originally signed w/ POR",22,3,"$11,600,000","$3,866,667",-,2003
57,"Chris Kaman
Center |
2003-2006 (FA: 2007)
Originally signed w/ LAC",20,4,"$11,214,368","$2,803,592",-,2003
58,"Nick Collison
Power Forward |
2011-2014 (FA: 0)",30,4,"$11,030,000","$2,757,500","$6,500,000",2003
59,"Dahntay Jones
Small Forward |
2009-2012 (FA: 2013)
Originally signed w/ IND",28,4,"$10,600,000","$2,650,000",-,2003
60,"Brian Cook
Power Forward |
2007-2009 (FA: 2010)
Originally signed w/ LAC",26,3,"$10,500,000","$3,500,000",-,2003
60,"Carlos Delfino
Shooting Guard |
2009-2011 (FA: 2012)
Originally signed w/ TOR",26,3,"$10,500,000","$3,500,000",-,2003
62,"Kirk Hinrich
Shooting Guard |
2003-2006 (FA: 0)
Originally signed w/ CHI",21,4,"$10,242,268","$2,560,567",-,2003
63,"Chris Kaman
Center |
2014-2015 (FA: 2016)",32,2,"$9,816,000","$4,908,000",-,2003
64,"T.J. Ford
Point Guard |
2003-2006 (FA: 2007)
Originally signed w/ MIL",-,4,"$9,387,987","$2,346,997",-,2003
65,"Boris Diaw
Center |
2012-2013 (FA: 2014)
Originally signed w/ SAS",30,2,"$9,202,500","$4,601,250",-,2003
66,"Darko Milicic
Power Forward |
2010-2011 (FA: 2012)
Originally signed w/ MIN",24,2,"$9,011,500","$4,505,750",-,2003
67,"Matt Bonner
Center |
2007-2009 (FA: 2010)",27,3,"$8,940,000","$2,980,000",-,2003
68,"James Jones
Shooting Guard |
2008-2009 (FA: 2010)
Originally signed w/ MIA",27,2,"$8,340,800","$4,170,400",-,2003
69,"Kirk Hinrich
Shooting Guard |
2012-2013 (FA: 2014)
Originally signed w/ CHI",31,2,"$8,000,000","$4,000,000",-,2003
69,"Chris Kaman
Center |
2012-2012 (FA: 2013)
Originally signed w/ DAL",30,1,"$8,000,000","$8,000,000",-,2003
69,"Leandro Barbosa
Shooting Guard |
2016-2017 (FA: 2018)",33,2,"$8,000,000","$4,000,000",-,2003
72,"James Jones
Shooting Guard |
2005-2007 (FA: 2008)
Originally signed w/ IND",24,3,"$7,950,000","$2,650,000",-,2003
73,"Nick Collison
Power Forward |
2003-2005 (FA: 2007)
Originally signed w/ SEA",22,4,"$7,863,990","$1,965,998",-,2003
74,"Mickael Pietrus
Small Forward |
2003-2006 (FA: 2007)
Originally signed w/ GSW",20,4,"$7,759,686","$1,939,922",-,2003
75,"Keith Bogans
Small Forward |
2006-2008 (FA: 2009)
Originally signed w/ ORL",26,3,"$7,515,000","$2,505,000",-,2003
76,"Nick Collison
Power Forward |
2015-2016 (FA: 2017)",34,2,"$7,500,000","$3,750,000",-,2003
77,"Luke Ridnour
Point Guard |
2003-2006 (FA: 0)
Originally signed w/ SEA",21,4,"$7,019,478","$1,754,870",-,2003
78,"Carlos Delfino
Shooting Guard |
2013-2015 (FA: 2016)
Originally signed w/ MIL",30,2,"$6,500,000","$3,250,000",-,2003
79,"Carlos Delfino
Shooting Guard |
2012-2013 (FA: 2013)
Originally signed w/ HOU",29,2,"$6,000,000","$3,000,000",-,2003
80,"David West
Power Forward |
2003-2006 (FA: 0)
Originally signed w/ NOH",22,4,"$5,793,418","$1,448,355",-,2003
81,"Kirk Hinrich
Shooting Guard |
2014-2015 (FA: 2016)
Originally signed w/ CHI",33,2,"$5,586,940","$2,793,470",-,2003
82,"Luke Ridnour
Point Guard |
2014-2014 (FA: 2015)
Originally signed w/ ORL",33,2,"$5,500,000","$2,750,000",-,2003
83,"Mo Williams
Point Guard |
2013-2013 (FA: 2014)
Originally signed w/ POR",30,2,"$5,423,340","$2,711,670",-,2003
84,"Dahntay Jones
Small Forward |
2003-2006 (FA: 2007)
Originally signed w/ MEM",22,4,"$5,316,313","$1,329,078",-,2003
85,"Mo Williams
Point Guard |
2004-2006 (FA: 2007)
Originally signed w/ MIL",21,3,"$5,280,000","$1,760,000",-,2003
86,"Boris Diaw
Center |
2003-2006 (FA: 0)
Originally signed w/ ATL",20,4,"$5,163,421","$1,290,855",-,2003
87,"Travis Outlaw
Small Forward |
2003-2006 (FA: 2007)
Originally signed w/ POR",18,4,"$4,871,226","$1,217,807",-,2003
88,"Carlos Delfino
Shooting Guard |
2004-2007 (FA: 2008)
Originally signed w/ DET",21,4,"$4,777,037","$1,194,259",-,2003
89,"Brian Cook
Power Forward |
2003-2006 (FA: 2007)
Originally signed w/ LAL",22,4,"$4,730,621","$1,182,655",-,2003
90,"James Jones
Shooting Guard |
2011-2013 (FA: 2014)
Originally signed w/ MIA",31,3,"$4,500,000","$1,500,000",-,2003
91,"Kendrick Perkins
Center |
2003-2006 (FA: 0)
Originally signed w/ BOS",18,4,"$4,315,609","$1,078,902",-,2003
92,"Mo Williams
Point Guard |
2015-2016 (FA: 2017)
Originally signed w/ CLE",32,2,"$4,294,500","$2,147,250",-,2003
93,"Leandro Barbosa
Shooting Guard |
2003-2006 (FA: 2007)",20,4,"$4,289,613","$1,072,403",-,2003
94,"Steve Blake
Point Guard |
2014-2015 (FA: 2016)
Originally signed w/ POR",34,2,"$4,247,465","$2,123,733",-,2003
95,"Josh Howard
Small Forward |
2003-2006 (FA: 0)
Originally signed w/ DAL",22,4,"$4,228,523","$1,057,131",-,2003
96,"Willie Green
Small Forward |
2012-2014 (FA: 2015)
Originally signed w/ LAC",31,3,"$4,222,997","$1,407,666",-,2003
97,"Matt Bonner
Center |
2005-2006 (FA: 2007)",25,2,"$4,000,000","$2,000,000",-,2003
98,"Mo Williams
Point Guard |
2014-2014 (FA: 2015)
Originally signed w/ MIN",31,1,"$3,750,000","$3,750,000",-,2003
99,"Zaza Pachulia
Center |
2017-2017 (FA: 2018)
Originally signed w/ GSW",33,1,"$3,477,600","$3,477,600",-,2003
100,"Mickael Pietrus
Small Forward |
2007-2007 (FA: 2008)
Originally signed w/ GSW",25,1,"$3,470,770","$3,470,770",-,2003
101,"Keith Bogans
Small Forward |
2010-2010 (FA: 2011)
Originally signed w/ CHI",29,1,"$3,328,000","$3,328,000",-,2003
102,"Chris Kaman
Center |
2013-2013 (FA: 2014)
Originally signed w/ LAL",31,1,"$3,183,000","$3,183,000",-,2003
103,"David West
Power Forward |
2015-2016 (FA: 2017)
Originally signed w/ SAS",34,2,"$3,050,846","$1,525,423",-,2003
104,"Josh Howard
Small Forward |
2010-2010 (FA: 2011)
Originally signed w/ WAS",30,1,"$3,000,000","$3,000,000",-,2003
105,"Zaza Pachulia
Center |
2016-2016 (FA: 2017)
Originally signed w/ GSW",32,1,"$2,898,000","$2,898,000",-,2003
106,"Luke Walton
Small Forward |
2005-2006 (FA: 2007)
Originally signed w/ LAL",25,2,"$2,625,000","$1,312,500",-,2003
107,"Kyle Korver
Shooting Guard |
2019-2019 (FA: 2020)",38,1,"$2,564,753","$2,564,753",-,2003
108,"Brian Cook
Power Forward |
2010-2011 (FA: 2012)
Originally signed w/ LAC",29,2,"$2,500,000","$1,250,000",-,2003
108,"Leandro Barbosa
Shooting Guard |
2015-2015 (FA: 2016)
Originally signed w/ GSW",32,1,"$2,500,000","$2,500,000",-,2003
110,"Zaza Pachulia
Center |
2018-2018 (FA: 2019)",34,1,"$2,393,887","$2,393,887",-,2003
110,"Carmelo Anthony
Small Forward |
2018-2018 (FA: 2019)
Originally signed w/ HOU",34,1,"$2,393,887","$2,393,887",-,2003
110,"Dwyane Wade
Shooting Guard |
2018-2018 (FA: 2019)",36,1,"$2,393,887","$2,393,887",-,2003
113,"Kendrick Perkins
Center |
2017-2018 (FA: 2019)",32,2,"$2,386,622","$1,193,311",-,2003
114,"Steve Blake
Point Guard |
2005-2006 (FA: 2007)
Originally signed w/ POR",25,2,"$2,330,000","$1,165,000",-,2003
115,"Nick Collison
Power Forward |
2017-2017 (FA: 2018)",36,1,"$2,328,652","$2,328,652",-,2003
115,"Kendrick Perkins
Center |
2017-2017 (FA: 2018)",32,1,"$2,328,652","$2,328,652",-,2003
115,"Dwyane Wade
Shooting Guard |
2017-2017 (FA: 2018)
Originally signed w/ CLE",35,1,"$2,328,652","$2,328,652",-,2003
115,"David West
Power Forward |
2017-2017 (FA: 2018)",36,1,"$2,328,652","$2,328,652",-,2003
119,"Josh Howard
Small Forward |
2011-2011 (FA: 2012)
Originally signed w/ UTH",31,1,"$2,150,000","$2,150,000",-,2003
120,"Dahntay Jones
Small Forward |
2015-2016 (FA: 2017)",35,2,"$1,560,478","$780,239",-,2003
121,"David West
Power Forward |
2016-2016 (FA: 2017)",35,1,"$1,551,659","$1,551,659",-,2003
121,"James Jones
Shooting Guard |
2016-2016 (FA: 2017)",35,1,"$1,551,659","$1,551,659",-,2003
121,"Dahntay Jones
Small Forward |
2016-2016 (FA: 2017)",35,1,"$1,551,659","$1,551,659",-,2003
124,"Kendrick Perkins
Center |
2015-2015 (FA: 2016)
Originally signed w/ NOP",30,1,"$1,499,187","$1,499,187",-,2003
124,"James Jones
Shooting Guard |
2015-2015 (FA: 2016)",34,1,"$1,499,187","$1,499,187",-,2003
124,"Matt Bonner
Center |
2015-2015 (FA: 2016)",35,1,"$1,499,187","$1,499,187",-,2003
124,"Dahntay Jones
Small Forward |
2015-2015 (FA: 2016)
Originally signed w/ BKN",34,1,"$1,499,187","$1,499,187",-,2003
128,"Leandro Barbosa
Shooting Guard |
2014-2014 (FA: 2015)
Originally signed w/ GSW",31,1,"$1,448,490","$1,448,490",-,2003
128,"James Jones
Shooting Guard |
2014-2014 (FA: 2015)",33,1,"$1,448,490","$1,448,490",-,2003
128,"Matt Bonner
Center |
2014-2014 (FA: 2015)",34,1,"$1,448,490","$1,448,490",-,2003
128,"Dahntay Jones
Small Forward |
2014-2014 (FA: 2014)
Originally signed w/ UTH",33,1,"$1,448,490","$1,448,490",-,2003
132,"Dahntay Jones
Small Forward |
2013-2013 (FA: 2013)
Originally signed w/ CHI",32,1,"$1,399,507","$1,399,507",-,2003
133,"Willie Green
Small Forward |
2011-2011 (FA: 2012)
Originally signed w/ NOH",29,1,"$1,352,181","$1,352,181",-,2003
134,"Brian Cook
Power Forward |
2014-2014 (FA: 2015)",33,1,"$1,316,809","$1,316,809",-,2003
135,"Brian Cook
Power Forward |
2013-2013 (FA: 2013)
Originally signed w/ UTH",32,1,"$1,272,279","$1,272,279",-,2003
136,"Darko Milicic
Power Forward |
2012-2012 (FA: 2013)",27,1,"$1,229,255","$1,229,255",-,2003
136,"Keith Bogans
Small Forward |
2012-2012 (FA: 2013)
Originally signed w/ BKN",32,1,"$1,229,255","$1,229,255",-,2003
136,"Brian Cook
Power Forward |
2012-2012 (FA: 2012)
Originally signed w/ WAS",31,1,"$1,229,255","$1,229,255",-,2003
136,"Leandro Barbosa
Shooting Guard |
2012-2012 (FA: 2013)
Originally signed w/ BOS",29,1,"$1,229,255","$1,229,255",-,2003
140,"Mickael Pietrus
Small Forward |
2011-2011 (FA: 2012)
Originally signed w/ BOS",29,1,"$1,223,166","$1,223,166",-,2003
141,"T.J. Ford
Point Guard |
2011-2011 (FA: 2012)
Originally signed w/ SAS",0,1,"$1,146,337","$1,146,337",-,2003
142,"Josh Howard
Small Forward |
2012-2012 (FA: 2012)
Originally signed w/ MIN",31,1,"$1,109,327","$1,109,327",-,2003
143,"James Jones
Shooting Guard |
2010-2010 (FA: 2011)
Originally signed w/ MIA",29,1,"$1,069,509","$1,069,509",-,2003
144,"Keith Bogans
Small Forward |
2009-2009 (FA: 2010)
Originally signed w/ SAS",29,1,"$1,033,342","$1,033,342",-,2003
145,"Mickael Pietrus
Small Forward |
2012-2012 (FA: 2013)",29,1,"$1,005,097","$1,005,097",-,2003
146,"Zaza Pachulia
Center |
2003-2004 (FA: 2005)
Originally signed w/ ORL",19,2,"$986,977","$493,489",-,2003
146,"Luke Walton
Small Forward |
2003-2004 (FA: 2005)
Originally signed w/ LAL",23,2,"$986,977","$493,489",-,2003
146,"Keith Bogans
Small Forward |
2003-2004 (FA: 2005)
Originally signed w/ ORL",22,2,"$986,977","$493,489",-,2003
146,"Willie Green
Small Forward |
2003-2004 (FA: 2005)
Originally signed w/ PHI",22,2,"$986,977","$493,489",-,2003
