
1536,"Jared Sullinger
Power Forward |
2016-2016 (FA: 2017)
Originally signed w/ TOR",24,1,"$5,628,000","$5,628,000",-
1537,"Marco Belinelli
Shooting Guard |
2013-2014 (FA: 2015)",27,2,"$5,623,750","$2,811,875",-
1538,"Robert Williams
Center |
2018-2020 (FA: 2022)",20,3,"$5,621,880","$1,873,960",-
1539,"Nick Young
Shooting Guard |
2012-2012 (FA: 2013)
Originally signed w/ PHI",27,1,"$5,600,000","$5,600,000",-
1539,"Horace Grant
Power Forward |
1991-1993 (FA: 1994)
Originally signed w/ CHI",25,3,"$5,600,000","$1,866,667",-
1541,"Antoine Walker
Power Forward |
1996-1998 (FA: 0)
Originally signed w/ BOS",19,3,"$5,591,080","$1,863,693",-
1542,"Jacob Evans
Shooting Guard |
2018-2020 (FA: 2022)
Originally signed w/ GSW",20,3,"$5,587,440","$1,862,480",-
1543,"Kirk Hinrich
Shooting Guard |
2014-2015 (FA: 2016)
Originally signed w/ CHI",33,2,"$5,586,940","$2,793,470",-
1543,"Mike Miller
Shooting Guard |
2014-2015 (FA: 2016)
Originally signed w/ CLE",34,2,"$5,586,940","$2,793,470",-
1543,"Udonis Haslem
Power Forward |
2014-2015 (FA: 2016)",34,2,"$5,586,940","$2,793,470",-
1543,"Jameer Nelson
Point Guard |
2014-2014 (FA: 2015)
Originally signed w/ DAL",32,2,"$5,586,940","$2,793,470",-
1543,"Brian Roberts
Point Guard |
2014-2015 (FA: 2016)",28,2,"$5,586,940","$2,793,470",-
1548,"Nate Robinson
Point Guard |
2005-2008 (FA: 2009)
Originally signed w/ NYK",20,4,"$5,576,499","$1,394,125",-
1549,"Zhou Qi
Power Forward |
2017-2020 (FA: 2021)",21,4,"$5,565,327","$1,391,332",-
1549,"Davon Reed
Shooting Guard |
2017-2020 (FA: 2021)
Originally signed w/ PHX",22,4,"$5,565,327","$1,391,332",-
1551,"Dzanan Musa
Shooting Guard |
2018-2020 (FA: 2022)",18,3,"$5,546,640","$1,848,880",-
1552,"Sasha Pavlovic
Shooting Guard |
2003-2006 (FA: 2007)
Originally signed w/ UTH",19,4,"$5,535,326","$1,383,832",-
1553,"Jameer Nelson
Point Guard |
2004-2007 (FA: 0)
Originally signed w/ ORL",21,4,"$5,529,089","$1,382,272",-
1554,"Jordan Crawford
Shooting Guard |
2010-2013 (FA: 2014)
Originally signed w/ ATL",21,4,"$5,523,858","$1,380,965",-
1555,"Luka Samanic
Power Forward |
2019-2020 (FA: 2023)",19,2,"$5,514,240","$2,757,120",-
1556,"Eddie House
Shooting Guard |
2008-2009 (FA: 2010)
Originally signed w/ BOS",-,2,"$5,512,000","$2,756,000",-
1557,"Omari Spellman
Power Forward |
2018-2020 (FA: 2022)
Originally signed w/ ATL",20,3,"$5,506,560","$1,835,520",-
1558,"Rudy Gobert
Center |
2013-2016 (FA: 0)",20,4,"$5,503,368","$1,375,842",-
1559,"Raymond Felton
Point Guard |
2009-2009 (FA: 2010)
Originally signed w/ CHA",25,1,"$5,501,196","$5,501,196",-
1560,"Luis Scola
Power Forward |
2016-2016 (FA: 2017)",36,1,"$5,500,000","$5,500,000",-
1560,"Dorell Wright
Small Forward |
2008-2009 (FA: 2010)
Originally signed w/ MIA",22,2,"$5,500,000","$2,750,000",-
1560,"Luke Ridnour
Point Guard |
2014-2014 (FA: 2015)
Originally signed w/ ORL",33,2,"$5,500,000","$2,750,000",-
1560,"Mirza Teletovic
Power Forward |
2015-2015 (FA: 2016)
Originally signed w/ PHX",29,1,"$5,500,000","$5,500,000",-
1560,"Alex Caruso
Point Guard |
2019-2020 (FA: 2021)",25,2,"$5,500,000","$2,750,000",-
1560,"Robert Parish
Center |
1990-1991 (FA: 0)
Originally signed w/ BOS",36,2,"$5,500,000","$2,750,000",-
1566,"Greivis Vasquez
Point Guard |
2010-2013 (FA: 2014)
Originally signed w/ MEM",22,4,"$5,490,988","$1,372,747",-
1567,"Greg Monroe
Center |
2014-2014 (FA: 2015)
Originally signed w/ DET",24,1,"$5,479,933","$5,479,933",-
1568,"Eric Moreland
Power Forward |
2017-2019 (FA: 2020)
Originally signed w/ DET",25,3,"$5,478,899","$1,826,300",-
1569,"Miles Plumlee
Center |
2012-2015 (FA: 2016)
Originally signed w/ IND",23,4,"$5,473,973","$1,368,493",-
1570,"Demetrius Jackson
Point Guard |
2016-2019 (FA: 2020)
Originally signed w/ BOS",21,4,"$5,473,750","$1,368,438",-
1571,"Josh Boone
Center |
0-2010 (FA: 2011)",-1,4,"$5,456,088","$1,364,022",-
1572,"Archie Goodwin
Shooting Guard |
2013-2016 (FA: 2017)
Originally signed w/ PHX",18,4,"$5,430,929","$1,357,732",-
1573,"Mo Williams
Point Guard |
2013-2013 (FA: 2014)
Originally signed w/ POR",30,2,"$5,423,340","$2,711,670",-
1573,"Josh McRoberts
Power Forward |
2013-2013 (FA: 2014)
Originally signed w/ CHA",26,2,"$5,423,340","$2,711,670",-
1573,"Wayne Ellington
Shooting Guard |
2013-2014 (FA: 2014)
Originally signed w/ DAL",25,2,"$5,423,340","$2,711,670",-
1576,"Jarrett Jack
Point Guard |
2005-2008 (FA: 2009)
Originally signed w/ POR",21,4,"$5,416,623","$1,354,156",-
1577,"Kevin Garnett
Power Forward |
1995-1997 (FA: 0)",18,3,"$5,397,120","$1,799,040",-
1578,"Metta World Peace
Small Forward |
1999-2002 (FA: 0)
Originally signed w/ CHI",19,4,"$5,387,140","$1,346,785",-
1579,"Marko Guduric
Shooting Guard |
2019-2020 (FA: 2021)",24,2,"$5,375,000","$2,687,500",-
1580,"Henry Ellenson
Power Forward |
2016-2018 (FA: 2019)
Originally signed w/ DET",18,3,"$5,342,400","$1,780,800",-
1581,"DeMarcus Cousins
Center |
2018-2018 (FA: 2019)
Originally signed w/ GSW",27,1,"$5,337,000","$5,337,000",-
1582,"George Hill
Point Guard |
2008-2011 (FA: 2012)
Originally signed w/ SAS",21,4,"$5,331,400","$1,332,850",-
1583,"Jason Collins
Center |
2001-2004 (FA: 2005)
Originally signed w/ NJN",13,4,"$5,330,184","$1,332,546",-
1584,"Wayne Ellington
Shooting Guard |
2009-2012 (FA: 2013)
Originally signed w/ MIN",21,4,"$5,319,802","$1,329,951",-
1585,"Dahntay Jones
Small Forward |
2003-2006 (FA: 2007)
Originally signed w/ MEM",22,4,"$5,316,313","$1,329,078",-
1586,"Luke Babbitt
Small Forward |
2010-2012 (FA: 2013)
Originally signed w/ POR",20,3,"$5,306,520","$1,768,840",-
1587,"Kyle Lowry
Point Guard |
2006-2009 (FA: 2010)
Originally signed w/ MEM",19,4,"$5,297,917","$1,324,479",-
1588,"Andre Roberson
Shooting Guard |
2013-2016 (FA: 2017)",21,4,"$5,295,312","$1,323,828",-
1589,"Matisse Thybulle
Small Forward |
2019-2020 (FA: 2023)",22,2,"$5,293,440","$2,646,720",-
1590,"Perry Jones III
Small Forward |
2012-2015 (FA: 2016)
Originally signed w/ OKC",20,4,"$5,285,886","$1,321,472",-
1591,"Toney Douglas
Shooting Guard |
2009-2012 (FA: 2013)
Originally signed w/ NYK",22,4,"$5,280,760","$1,320,190",-
1592,"Mo Williams
Point Guard |
2004-2006 (FA: 2007)
Originally signed w/ MIL",21,3,"$5,280,000","$1,760,000",-
1593,"Aaron Gray
Center |
2012-2013 (FA: 2014)
Originally signed w/ TOR",27,2,"$5,265,875","$2,632,938",-
1593,"Greg Stiemsma
Center |
2012-2013 (FA: 2014)
Originally signed w/ MIN",26,2,"$5,265,875","$2,632,938",-
1595,"Alonzo Mourning
Center |
2006-2007 (FA: 2008)",36,2,"$5,262,500","$2,631,250",-
1596,"Francisco Garcia
Shooting Guard |
2005-2008 (FA: 2009)
Originally signed w/ SAC",23,5,"$5,261,254","$1,052,251",-
1597,"Wesley Matthews
Shooting Guard |
2019-2020 (FA: 2021)",32,2,"$5,257,744","$2,628,872",-
1598,"DeShawn Stevenson
Small Forward |
2004-2005 (FA: 2006)
Originally signed w/ ORL",22,2,"$5,250,000","$2,625,000",-
1598,"Anthony Randolph
Power Forward |
2012-2013 (FA: 2014)
Originally signed w/ DEN",23,3,"$5,250,000","$1,750,000",-
1598,"Jeremy Evans
Small Forward |
2012-2014 (FA: 2015)
Originally signed w/ UTH",24,3,"$5,250,000","$1,750,000",-
1601,"James Young
Shooting Guard |
2014-2016 (FA: 2017)
Originally signed w/ BOS",18,3,"$5,249,520","$1,749,840",-
1602,"Caleb Swanigan
Power Forward |
2017-2019 (FA: 2020)",19,3,"$5,239,080","$1,746,360",-
1603,"Joffrey Lauvergne
Power Forward |
2014-2016 (FA: 2017)
Originally signed w/ DEN",23,3,"$5,209,719","$1,736,573",-
1604,"Jimmy Butler
Shooting Guard |
2011-2014 (FA: 2015)
Originally signed w/ CHI",21,4,"$5,209,508","$1,302,377",-
1604,"Festus Ezeli
Center |
2012-2015 (FA: 2016)
Originally signed w/ GSW",22,4,"$5,209,508","$1,302,377",-
1606,"Scott Burrell
Small Forward |
1993-1997 (FA: 1998)
Originally signed w/ CHA",21,5,"$5,200,000","$1,040,000",-
1607,"Nick Young
Shooting Guard |
2017-2017 (FA: 2018)
Originally signed w/ GSW",32,1,"$5,192,000","$5,192,000",-
1608,"Rajon Rondo
Point Guard |
2019-2020 (FA: 2021)",33,2,"$5,184,358","$2,592,179",-
1609,"Nicolas Batum
Shooting Guard |
2008-2011 (FA: 2012)
Originally signed w/ POR",19,4,"$5,178,439","$1,294,610",-
1610,"Darrell Arthur
Power Forward |
2008-2011 (FA: 2012)
Originally signed w/ MEM",19,4,"$5,178,438","$1,294,610",-
1611,"Richaun Holmes
Power Forward |
2015-2018 (FA: 2019)
Originally signed w/ PHI",21,4,"$5,171,902","$1,292,976",-
1612,"Boris Diaw
Center |
2003-2006 (FA: 0)
Originally signed w/ ATL",20,4,"$5,163,421","$1,290,855",-
1613,"Cory Joseph
Point Guard |
2011-2014 (FA: 2015)
Originally signed w/ SAS",19,4,"$5,161,601","$1,290,400",-
1614,"Aaron Brooks
Point Guard |
2007-2010 (FA: 2011)
Originally signed w/ PHX",21,4,"$5,153,492","$1,288,373",-
1615,"Vincent Poirier
Center |
2019-2020 (FA: 2021)",25,2,"$5,125,000","$2,562,500",-
1616,"Reggie Williams
Small Forward |
2011-2012 (FA: 2013)
Originally signed w/ CHA",25,2,"$5,112,500","$2,556,250",-
1617,"D.J. White
Power Forward |
2008-2011 (FA: 2012)
Originally signed w/ OKC",21,4,"$5,110,367","$1,277,592",-
1618,"Rodions Kurucs
Small Forward |
2018-2020 (FA: 2022)",20,3,"$5,097,708","$1,699,236",-
1619,"Reggie Evans
Power Forward |
2012-2014 (FA: 2015)
Originally signed w/ LAC",32,3,"$5,086,905","$1,695,635",-
1620,"Brandon Clarke
Power Forward |
2019-2020 (FA: 2023)",22,2,"$5,081,760","$2,540,880",-
1621,"Randy Brown
Point Guard |
1996-1999 (FA: 2000)
Originally signed w/ CHI",27,4,"$5,080,000","$1,270,000",-
1622,"Arron Afflalo
Shooting Guard |
2007-2010 (FA: 2011)
Originally signed w/ DET",21,4,"$5,005,777","$1,251,444",-
1623,"Tony Allen
Shooting Guard |
2008-2009 (FA: 2010)
Originally signed w/ BOS",26,2,"$5,000,000","$2,500,000",-
1623,"Glen Davis
Power Forward |
2009-2010 (FA: 2011)
Originally signed w/ BOS",23,2,"$5,000,000","$2,500,000",-
1623,"Dirk Nowitzki
Power Forward |
2017-2017 (FA: 2018)",39,1,"$5,000,000","$5,000,000",-
1623,"Dirk Nowitzki
Power Forward |
2018-2018 (FA: 2019)",39,1,"$5,000,000","$5,000,000",-
1623,"Jason Maxiell
Power Forward |
2013-2013 (FA: 2014)
Originally signed w/ ORL",30,2,"$5,000,000","$2,500,000",-
1623,"Joel Anthony
Center |
2015-2016 (FA: 2017)
Originally signed w/ DET",32,2,"$5,000,000","$2,500,000",-
1623,"Craig Smith
Power Forward |
2008-2009 (FA: 2010)
Originally signed w/ MIN",-,2,"$5,000,000","$2,500,000",-
1623,"Jamal Crawford
Shooting Guard |
2011-2011 (FA: 2012)
Originally signed w/ POR",30,2,"$5,000,000","$2,500,000",-
1623,"Michael Finley
Shooting Guard |
2008-2009 (FA: 2010)
Originally signed w/ SAS",35,2,"$5,000,000","$2,500,000",-
1623,"Manu Ginobili
Shooting Guard |
2017-2018 (FA: 2019)",39,2,"$5,000,000","$2,500,000",-
1623,"Roy Hibbert
Center |
2016-2016 (FA: 2017)
Originally signed w/ CHA",29,1,"$5,000,000","$5,000,000",-
1623,"James Johnson
Power Forward |
2014-2015 (FA: 2016)
Originally signed w/ TOR",27,2,"$5,000,000","$2,500,000",-
1623,"DeMarre Carroll
Small Forward |
2013-2014 (FA: 2015)
Originally signed w/ ATL",27,2,"$5,000,000","$2,500,000",-
1623,"Brandon Jennings
Point Guard |
2016-2016 (FA: 2017)
Originally signed w/ NYK",26,1,"$5,000,000","$5,000,000",-
1623,"Greg Monroe
Center |
2017-2017 (FA: 2018)
Originally signed w/ BOS",27,1,"$5,000,000","$5,000,000",-
1623,"Larry Drew
Coach |
2010-2012 (FA: 0)
Originally signed w/ ATL",-,3,"$5,000,000","$1,666,667",-
1623,"Reggie Bullock
Shooting Guard |
2017-2018 (FA: 2019)
Originally signed w/ DET",26,2,"$5,000,000","$2,500,000",-
1623,"Jason Kidd (Coach)
Coach |
2013-2014 (FA: 0)
Originally signed w/ BKN",-,2,"$5,000,000","$2,500,000",-
1623,"Chris Mihm
Center |
0-0 (FA: 2009)",-1,2,"$5,000,000","$2,500,000",-
1623,"Malcom Delaney
Shooting Guard |
2016-2017 (FA: 2018)",27,2,"$5,000,000","$2,500,000",-
1643,"Ronnie Price
Point Guard |
2016-2017 (FA: 2018)
Originally signed w/ OKC",32,2,"$4,999,990","$2,499,995",-
1644,"Shake Milton
Point Guard |
2019-2021 (FA: 2023)",22,3,"$4,994,028","$1,664,676",-
1645,"Pablo Prigioni
Point Guard |
2013-2015 (FA: 2015)
Originally signed w/ NYK",36,3,"$4,988,883","$1,662,961",-
1646,"Tyler Ennis
Point Guard |
2014-2016 (FA: 2017)
Originally signed w/ PHX",19,3,"$4,986,960","$1,662,320",-
1647,"Joe Alexander
Small Forward |
2008-2009 (FA: 2010)
Originally signed w/ NOH",21,2,"$4,986,480","$2,493,240",-
1648,"Jordan Farmar
Point Guard |
2006-2009 (FA: 2010)
Originally signed w/ LAL",19,4,"$4,975,920","$1,243,980",-
1649,"Georges Niang
Small Forward |
2018-2020 (FA: 2021)",24,3,"$4,975,012","$1,658,337",-
1650,"Jose Barea
Point Guard |
2008-2010 (FA: 2011)",23,3,"$4,972,500","$1,657,500",-
1651,"Johan Petro
Center |
2005-2008 (FA: 2009)
Originally signed w/ SEA",19,4,"$4,960,413","$1,240,103",-
1652,"Alando Tucker
Small Forward |
2008-2011 (FA: 2012)
Originally signed w/ MIN",-,4,"$4,939,975","$1,234,994",-
1653,"Delonte West
Point Guard |
2004-2007 (FA: 2008)
Originally signed w/ BOS",-,4,"$4,919,760","$1,229,940",-
1654,"Justin Patton
Center |
2017-2018 (FA: 2019)
Originally signed w/ MIN",20,2,"$4,915,080","$2,457,540",-
1655,"Aaron Brooks
Point Guard |
2012-2013 (FA: 2013)
Originally signed w/ HOU",26,2,"$4,908,000","$2,454,000",-
1656,"Travis Diener
Shooting Guard |
0-0 (FA: 2010)",-1,3,"$4,900,000","$1,633,333",-
1657,"Brendan Haywood
Center |
2001-2004 (FA: 0)
Originally signed w/ WAS",21,4,"$4,891,185","$1,222,796",-
1658,"Horace Grant
Power Forward |
1994-1995 (FA: 1996)
Originally signed w/ ORL",28,2,"$4,888,000","$2,444,000",-
1659,"Grant Williams
Small Forward |
2019-2020 (FA: 2023)",20,2,"$4,878,600","$2,439,300",-
1660,"Travis Outlaw
Small Forward |
2003-2006 (FA: 2007)
Originally signed w/ POR",18,4,"$4,871,226","$1,217,807",-
1661,"James Posey
Power Forward |
1999-2002 (FA: 2003)
Originally signed w/ DEN",-,4,"$4,866,406","$1,216,602",-
1662,"Marcus Banks
Shooting Guard |
2003-2005 (FA: 2006)
Originally signed w/ BOS",21,3,"$4,835,520","$1,611,840",-
1663,"Sergio Rodriguez
Shooting Guard |
0-2010 (FA: 2011)
Originally signed w/ NYK",-1987,4,"$4,833,235","$1,208,309",-
1664,"Nigel Williams-Goss
Point Guard |
2019-2021 (FA: 2022)",24,3,"$4,800,602","$1,600,201",-
1664,"Isaiah Roby
Power Forward |
2019-2021 (FA: 2023)
Originally signed w/ DAL",21,3,"$4,800,602","$1,600,201",-
1666,"Hamed Haddadi
Center |
2008-2010 (FA: 2011)
Originally signed w/ MEM",23,3,"$4,800,000","$1,600,000",-
1666,"David Andersen
Center |
2009-2010 (FA: 2011)",29,2,"$4,800,000","$2,400,000",-
1668,"Jason Maxiell
Power Forward |
2005-2008 (FA: 0)",21,4,"$4,798,012","$1,199,503",-
1669,"Zach Randolph
Power Forward |
2001-2004 (FA: 0)
Originally signed w/ POR",19,4,"$4,791,432","$1,197,858",-
1670,"Tony Allen
Shooting Guard |
2004-2007 (FA: 2008)
Originally signed w/ BOS",21,4,"$4,777,037","$1,194,259",-
1670,"Carlos Delfino
Shooting Guard |
2004-2007 (FA: 2008)
Originally signed w/ DET",21,4,"$4,777,037","$1,194,259",-
1672,"Mardy Collins
Point Guard |
0-2010 (FA: 2011)
Originally signed w/ LAC",-1,4,"$4,769,702","$1,192,426",-
1673,"Frank Kaminsky
Power Forward |
2019-2019 (FA: 2021)",26,1,"$4,767,000","$4,767,000",-
1673,"Garrett Temple
Shooting Guard |
2019-2019 (FA: 2021)",33,1,"$4,767,000","$4,767,000",-
1673,"Justin Holiday
Shooting Guard |
2019-2019 (FA: 2020)",30,1,"$4,767,000","$4,767,000",-
1676,"Brian Cook
Power Forward |
2003-2006 (FA: 2007)
Originally signed w/ LAL",22,4,"$4,730,621","$1,182,655",-
1677,"Chauncey Billups
Point Guard |
2000-2001 (FA: 2002)
Originally signed w/ MIN",23,2,"$4,725,000","$2,362,500",-
1678,"Quentin Richardson
Power Forward |
2010-2011 (FA: 2012)
Originally signed w/ ORL",29,2,"$4,711,200","$2,355,600",-
1679,"Mitchell Robinson
Center |
2018-2020 (FA: 2022)",19,3,"$4,709,013","$1,569,671",-
1680,"Bruno Fernando
Center |
2019-2021 (FA: 2022)",20,3,"$4,700,602","$1,566,867",-
1680,"Jaylen Nowell
Guard |
2019-2021 (FA: 2023)",19,4,"$4,700,602","$1,175,151",-
1682,"Troy Williams
Small Forward |
2017-2019 (FA: 2020)
Originally signed w/ HOU",22,3,"$4,693,068","$1,564,356",-
1683,"Tracy McGrady
Shooting Guard |
1997-1999 (FA: 2000)
Originally signed w/ TOR",18,3,"$4,689,480","$1,563,160",-
1684,"Darius Bazley
Small Forward |
2019-2020 (FA: 2023)",19,2,"$4,683,960","$2,341,980",-
1685,"Tayshaun Prince
Small Forward |
2002-2005 (FA: 0)
Originally signed w/ DET",21,4,"$4,676,595","$1,169,149",-
1686,"Monte Morris
Point Guard |
2018-2020 (FA: 2021)",23,3,"$4,661,321","$1,553,774",-
1687,"Linas Kleiza
Small Forward |
2005-2008 (FA: 2009)
Originally signed w/ DEN",19,4,"$4,660,573","$1,165,143",-
1688,"Chris Singleton
Small Forward |
2011-2013 (FA: 2014)
Originally signed w/ WAS",21,3,"$4,655,520","$1,551,840",-
1689,"Rodney Carney
Power Forward |
2006-2008 (FA: 2009)
Originally signed w/ PHI",21,3,"$4,643,280","$1,547,760",-
1690,"Louis Amundson
Power Forward |
2010-2011 (FA: 2012)
Originally signed w/ GSW",27,2,"$4,628,000","$2,314,000",-
1691,"Jared Jeffries
Power Forward |
2012-2014 (FA: 2015)",30,3,"$4,624,458","$1,541,486",-
1692,"Kevin Martin
Shooting Guard |
2004-2007 (FA: 0)
Originally signed w/ SAC",20,4,"$4,620,441","$1,155,110",-
1693,"Sergey Karasev
Shooting Guard |
2013-2015 (FA: 2016)
Originally signed w/ CLE",19,3,"$4,601,520","$1,533,840",-
1694,"Dennis Rodman
Power Forward |
1997-1997 (FA: 1997)
Originally signed w/ CHI",35,1,"$4,600,000","$4,600,000",-
1695,"Derrick Williams
Power Forward |
2016-2016 (FA: 2017)
Originally signed w/ MIA",25,1,"$4,598,000","$4,598,000",-
1696,"Robert Covington
Small Forward |
2014-2017 (FA: 2018)
Originally signed w/ PHI",23,4,"$4,592,926","$1,148,232",-
1697,"Isaiah Whitehead
Point Guard |
2016-2019 (FA: 2020)
Originally signed w/ BKN",21,4,"$4,585,897","$1,146,474",-
1698,"Miroslav Raduljica
Center |
2013-2015 (FA: 2014)
Originally signed w/ MIL",24,3,"$4,567,500","$1,522,500",-
1699,"David Lee
Power Forward |
2005-2008 (FA: 2009)
Originally signed w/ NYK",21,4,"$4,566,033","$1,141,508",-
1700,"Austin Rivers
Shooting Guard |
2019-2020 (FA: 2021)",26,2,"$4,543,981","$2,271,991",-
1701,"Carsen Edwards
Point Guard |
2019-2021 (FA: 2023)",21,3,"$4,528,628","$1,509,543",-
1702,"Shannon Brown
Point Guard |
2010-2011 (FA: 2011)
Originally signed w/ LAL",24,2,"$4,524,066","$2,262,033",-
1703,"Malachi Richardson
Shooting Guard |
2016-2018 (FA: 2019)
Originally signed w/ SAC",19,3,"$4,513,800","$1,504,600",-
1704,"Luc Richard Mbah a Moute
Power Forward |
2016-2017 (FA: 2018)
Originally signed w/ LAC",29,2,"$4,505,135","$2,252,568",-
1705,"Drew Gooden
Power Forward |
2009-2009 (FA: 2010)
Originally signed w/ LAC",27,1,"$4,500,000","$4,500,000",-
1705,"James Jones
Shooting Guard |
2011-2013 (FA: 2014)
Originally signed w/ MIA",31,3,"$4,500,000","$1,500,000",-
1705,"Gustavo Ayon
Power Forward |
2011-2013 (FA: 2014)
Originally signed w/ NOH",25,3,"$4,500,000","$1,500,000","$67,500"
1705,"Mike Malone
Coach |
2013-2014 (FA: 0)
Originally signed w/ SAC",-,2,"$4,500,000","$2,250,000",-
1705,"Luke Kornet
Power Forward |
2019-2020 (FA: 2021)",24,2,"$4,500,000","$2,250,000",-
1710,"Ty Jerome
Point Guard |
2019-2020 (FA: 2023)",21,2,"$4,496,520","$2,248,260",-
1711,"Cody Martin
Small Forward |
2019-2021 (FA: 2022)",23,3,"$4,473,912","$1,491,304",-
1712,"T.J. McConnell
Point Guard |
2015-2018 (FA: 2019)
Originally signed w/ PHI",22,4,"$4,471,631","$1,117,908",-
1713,"Willie Cauley-Stein
Center |
2019-2020 (FA: 2021)
Originally signed w/ GSW",25,2,"$4,463,840","$2,231,920",-
1714,"Beno Udrih
Point Guard |
2004-2006 (FA: 2007)
Originally signed w/ SAS",21,4,"$4,461,496","$1,115,374",-
1715,"Donte Greene
Small Forward |
2008-2011 (FA: 2012)
Originally signed w/ HOU",19,4,"$4,451,773","$1,112,943",-
1716,"C.J. Miles
Small Forward |
2012-2013 (FA: 2014)
Originally signed w/ CLE",25,2,"$4,450,000","$2,225,000",-
1717,"Ed Davis
Power Forward |
2018-2018 (FA: 2019)
Originally signed w/ BKN",29,1,"$4,449,000","$4,449,000",-
1717,"Lance Stephenson
Shooting Guard |
2018-2018 (FA: 2019)",27,1,"$4,449,000","$4,449,000",-
1717,"Kyle O'Quinn
Center |
2018-2018 (FA: 2019)
Originally signed w/ NYK",28,1,"$4,449,000","$4,449,000",-
1720,"Raul Neto
Point Guard |
2018-2019 (FA: 2020)
Originally signed w/ UTH",26,2,"$4,400,000","$2,200,000",-
1721,"Mitch McGary
Power Forward |
2014-2016 (FA: 2018)",21,3,"$4,389,120","$1,463,040",-
1722,"Jeremy Lin
Point Guard |
2015-2016 (FA: 2017)
Originally signed w/ CHA",26,2,"$4,374,255","$2,187,128",-
1723,"Malcolm Thomas
Power Forward |
2014-2014 (FA: 2015)",25,4,"$4,372,948","$1,093,237",-
1724,"Andrei Kirilenko
Small Forward |
2001-2004 (FA: 0)
Originally signed w/ UTH",19,4,"$4,352,014","$1,088,004",-
1725,"Greivis Vasquez
Point Guard |
2016-2016 (FA: 2017)",28,1,"$4,347,826","$4,347,826",-
1726,"Quentin Richardson
Power Forward |
2013-2015 (FA: 2013)
Originally signed w/ NYK",33,3,"$4,347,184","$1,449,061",-
1727,"Aron Baynes
Center |
2017-2017 (FA: 2018)
Originally signed w/ BOS",30,1,"$4,328,000","$4,328,000",-
1728,"Luc Richard Mbah a Moute
Power Forward |
2018-2018 (FA: 2019)
Originally signed w/ LAC",31,1,"$4,320,500","$4,320,500",-
1728,"Mike Scott
Power Forward |
2018-2018 (FA: 2019)
Originally signed w/ LAC",30,1,"$4,320,500","$4,320,500",-
1730,"Ben Wallace
Center |
2010-2011 (FA: 2012)",-,2,"$4,320,000","$2,160,000",-
1731,"Élie Okobo
Point Guard |
2018-2020 (FA: 2022)",20,3,"$4,319,177","$1,439,726",-
1732,"Nassir Little
Small Forward |
2019-2020 (FA: 2023)",19,2,"$4,316,160","$2,158,080",-
1733,"Kendrick Perkins
Center |
2003-2006 (FA: 0)
Originally signed w/ BOS",18,4,"$4,315,609","$1,078,902",-
1734,"Ben McLemore
Shooting Guard |
2019-2020 (FA: 2021)",26,2,"$4,311,628","$2,155,814",-
1734,"Mike Muscala
Power Forward |
2019-2020 (FA: 2021)",28,2,"$4,311,628","$2,155,814",-
1736,"Darius Miller
Small Forward |
2017-2018 (FA: 2019)",26,2,"$4,305,000","$2,152,500",-
1737,"Terance Mann
Shooting Guard |
2019-2021 (FA: 2023)",22,3,"$4,300,602","$1,433,534",-
1737,"Admiral Schofield
Small Forward |
2019-2021 (FA: 2022)",22,3,"$4,300,602","$1,433,534",-
1739,"Jason Smith
Power Forward |
2015-2015 (FA: 2016)
Originally signed w/ ORL",29,1,"$4,300,000","$4,300,000",-
1739,"Joe Ingles
Small Forward |
2015-2016 (FA: 2017)",27,2,"$4,300,000","$2,150,000",-
1741,"Mo Williams
Point Guard |
2015-2016 (FA: 2017)
Originally signed w/ CLE",32,2,"$4,294,500","$2,147,250",-
1742,"Leandro Barbosa
Shooting Guard |
2003-2006 (FA: 2007)",20,4,"$4,289,613","$1,072,403",-
1743,"Semi Ojeleye
Power Forward |
2017-2019 (FA: 2021)",22,3,"$4,288,654","$1,429,551",-
1744,"DeShawn Stevenson
Small Forward |
2000-2003 (FA: 2004)
Originally signed w/ UTH",18,4,"$4,286,807","$1,071,702",-
1745,"Timothe Luwawu-Cabarrot
Shooting Guard |
2016-2018 (FA: 2019)
Originally signed w/ PHI",20,3,"$4,258,511","$1,419,504",-
1746,"Anthony Tolliver
Power Forward |
2010-2011 (FA: 2012)
Originally signed w/ MIN",25,2,"$4,250,000","$2,125,000",-
1747,"Danny Granger
Small Forward |
2014-2015 (FA: 2016)
Originally signed w/ MIA",31,2,"$4,247,465","$2,123,733",-
1747,"Jordan Farmar
Point Guard |
2014-2015 (FA: 2016)
Originally signed w/ LAC",27,2,"$4,247,465","$2,123,733",-
1747,"Ramon Sessions
Point Guard |
2014-2015 (FA: 2016)
Originally signed w/ SAC",28,2,"$4,247,465","$2,123,733",-
1747,"Steve Blake
Point Guard |
2014-2015 (FA: 2016)
Originally signed w/ POR",34,2,"$4,247,465","$2,123,733",-
1747,"Beno Udrih
Point Guard |
2014-2015 (FA: 2016)
Originally signed w/ MEM",32,2,"$4,247,465","$2,123,733",-
1752,"Jerami Grant
Small Forward |
2014-2016 (FA: 2018)
Originally signed w/ PHI",19,4,"$4,234,674","$1,058,669",-
1753,"Josh Howard
Small Forward |
2003-2006 (FA: 0)
Originally signed w/ DAL",22,4,"$4,228,523","$1,057,131",-
1754,"Gerald Wallace
Small Forward |
2001-2004 (FA: 2005)
Originally signed w/ SAC",18,4,"$4,225,613","$1,056,403",-
